"07_mendelssohn/CrossComp-0688_07_mendelssohn_01_i_sinfonia_maestro_con_moto.mp3",0.000000000,"N"
,1.000000000,"F_maj"
,1.800000000,"G_min_min7"
,3.700000000,"C_min"
,4.900000000,"D_maj"
,6.500000000,"G_min_min7"
,9.300000000,"C_min_min7"
,10.000000000,"F_maj"
,10.500000000,"Bb_maj"
,14.700000000,"A_maj"
,15.300000000,"G_maj"
,16.100000000,"D_maj"
,17.400000000,"Bb_maj"
,18.100000000,"D_maj_min7"
,18.800000000,"G_min"
,20.100000000,"A_dim_min7"
,21.500000000,"D_maj"
,24.000000000,"G_min"
,26.200000000,"F_min_min7"
,26.800000000,"Eb_maj"
,31.600000000,"Bb_maj"
,32.300000000,"C_min"
,34.800000000,"Bb_maj"
,36.200000000,"C_min"
,37.300000000,"Bb_maj"
,40.200000000,"Bb_min"
,41.600000000,"C_maj_min7"
,42.300000000,"Bb_maj"
,44.200000000,"Eb_maj"
,45.500000000,"Bb_min"
,46.800000000,"F_maj_min7"
,48.000000000,"G_min_min7"
,50.000000000,"C_min"
,50.600000000,"F_maj_min7"
,51.300000000,"Bb_maj_min7"
,51.900000000,"Eb_maj"
,54.100000000,"Bb_dim_dim7"
,54.700000000,"F_maj"
,57.300000000,"Bb_maj"
,61.500000000,"E_dim_min7"
,64.200000000,"Bb_dim_dim7"
,66.000000000,"F_maj_min7"
,72.300000000,"G_min_min7"
,73.300000000,"G_maj_min7"
,74.200000000,"C_min"
,75.100000000,"Bb_maj_min7"
,76.000000000,"Eb_maj"
,76.800000000,"C_maj_min7"
,78.700000000,"F_maj"
,80.600000000,"Bb_dim_dim7"
,82.200000000,"F_maj"
,84.100000000,"G_dim_min7"
,85.700000000,"F_maj"
,87.500000000,"G_maj_min7"
,89.200000000,"C_min"
,91.000000000,"F_maj_min7"
,96.200000000,"Bb_maj"
,98.200000000,"G_min"
,100.600000000,"E_min"
,101.600000000,"A_maj_min7"
,103.300000000,"D_min"
,103.900000000,"C_min_min7"
,104.300000000,"Bb_maj"
,109.000000000,"F_maj_min7"
,109.800000000,"G_min_min7"
,110.700000000,"Bb_min"
,111.700000000,"C_maj_min7"
,112.700000000,"C_dim_min7"
,113.600000000,"F_maj_min7"
,116.300000000,"Bb_maj"
,119.900000000,"C_maj_min7"
,121.600000000,"F_maj"
,123.500000000,"Bb_maj"
,126.200000000,"E_dim_min7"
,127.100000000,"C_maj"
,128.900000000,"F_maj_min7"
,130.800000000,"Bb_maj"
,139.100000000,"D_maj_min7"
,140.100000000,"G_min"
,143.900000000,"A_maj_min7"
,145.300000000,"Bb_maj_maj7"
,146.700000000,"E_dim_min7"
,147.700000000,"D_min"
,148.600000000,"E_dim_min7"
,149.500000000,"F_maj"
,150.400000000,"B_dim_min7"
,151.300000000,"C_maj"
,153.300000000,"F_min"
,154.300000000,"G_min_min7"
,154.800000000,"C#_maj_min7"
,155.300000000,"C_maj"
,157.100000000,"F_min"
,159.100000000,"C_maj"
,160.200000000,"B_dim_dim7"
,161.000000000,"C_maj"
,162.100000000,"B_dim_dim7"
,162.900000000,"C_maj"
,168.300000000,"C_aug"
,169.400000000,"C#_maj_maj7"
,171.500000000,"Ab_maj_maj7"
,173.500000000,"C#_maj_maj7"
,174.500000000,"Bb_min"
,175.500000000,"Ab_maj"
,176.300000000,"C_min"
,178.600000000,"Bb_min"
,179.700000000,"A_dim"
,180.500000000,"Bb_min"
,182.000000000,"Ab_maj"
,187.100000000,"Bb_min"
,193.100000000,"C_maj"
,194.500000000,"A_aug"
,195.700000000,"Bb_maj"
,197.900000000,"F_maj"
,200.100000000,"Bb_maj"
,202.200000000,"F_maj"
,205.200000000,"G_min"
,207.500000000,"C_min_min7"
,208.700000000,"F_maj_min7"
,209.600000000,"Bb_maj"
,212.500000000,"F_min"
,213.100000000,"G_maj_min7"
,214.900000000,"F_maj"
,218.500000000,"C_maj_min7"
,219.400000000,"F_maj"
,220.400000000,"C_maj_min7"
,223.200000000,"D_min_min7"
,224.100000000,"C_maj_min7"
,226.900000000,"D_min_min7"
,227.800000000,"D_dim_min7"
,230.800000000,"C_maj"
,231.600000000,"E_dim_min7"
,233.600000000,"F_maj_maj7"
,235.500000000,"C_maj_min7"
,238.400000000,"F_maj"
,239.400000000,"C_maj_min7"
,242.100000000,"F_maj"
,243.100000000,"F_min"
,244.100000000,"G_maj_min7"
,245.000000000,"G_dim"
,248.200000000,"A_maj_min7"
,248.700000000,"D_min"
,251.500000000,"G_min_min7"
,253.200000000,"C_maj_min7"
,255.900000000,"Bb_maj"
,256.900000000,"F_maj"
,258.800000000,"B_dim"
,259.700000000,"C_maj"
,260.700000000,"D_min_min7"
,263.300000000,"C_maj"
,264.300000000,"F_maj"
,265.500000000,"A_dim"
,266.900000000,"D_maj_min7"
,267.800000000,"G_min"
,269.600000000,"F_maj"
,270.500000000,"C_maj_min7"
,271.400000000,"F_maj"
,273.200000000,"A_maj"
,275.000000000,"D_min"
,277.500000000,"A_min"
,284.000000000,"G_min"
,285.800000000,"F_maj"
,286.700000000,"C_maj_min7"
,291.100000000,"F_maj"
,294.000000000,"G_min_min7"
,294.800000000,"F_maj_maj7"
,296.000000000,"A_dim"
,296.800000000,"D_maj"
,300.700000000,"G_min"
,301.600000000,"A_dim"
,302.600000000,"G_min"
,303.900000000,"A_maj_min7"
,308.300000000,"D_min"
,309.200000000,"Bb_maj"
,310.200000000,"C_min_min7"
,312.100000000,"F_maj"
,313.900000000,"Bb_maj"
,314.800000000,"G_min"
,315.800000000,"D_maj_min7"
,316.800000000,"Eb_maj_maj7"
,317.800000000,"D_maj_min7"
,318.900000000,"F_min_min7"
,319.600000000,"G_maj_min7"
,321.600000000,"Ab_maj"
,322.500000000,"F_maj"
,323.500000000,"Bb_maj"
,324.500000000,"G_maj"
,325.400000000,"C_min"
,326.400000000,"C_aug"
,327.400000000,"Bb_maj_min7"
,335.100000000,"Eb_maj"
,338.200000000,"A_dim_min7"
,341.800000000,"Bb_maj_maj7"
,342.400000000,"D_maj"
,346.100000000,"G_min"
,352.500000000,"F_maj_maj7"
,353.500000000,"A_maj"
,357.200000000,"D_min"
,359.900000000,"Bb_maj_maj7"
,364.600000000,"F_maj"
,365.600000000,"Ab_dim"
,366.500000000,"C_min"
,369.400000000,"F_maj_min7"
,374.100000000,"Bb_maj"
,381.200000000,"B_aug"
,382.800000000,"Ab_maj_maj7"
,387.000000000,"G_min"
,391.900000000,"D_maj_min7"
,392.700000000,"C_min_min7"
,396.000000000,"D_dim_min7"
,396.500000000,"C_min"
,399.700000000,"G_maj_min7"
,400.200000000,"A_min_min7"
,402.100000000,"Eb_maj_min7"
,403.900000000,"D_maj_min7"
,405.800000000,"G_min"
,406.800000000,"D_maj_min7"
,407.600000000,"G_min_min7"
,409.600000000,"Eb_maj_maj7"
,411.600000000,"A_dim_min7"
,416.300000000,"D_maj_min7"
,417.400000000,"G_min"
,418.300000000,"C_maj_min7"
,419.300000000,"F_maj"
,422.400000000,"A_dim_min7"
,423.700000000,"D_maj_min7"
,424.700000000,"Eb_maj_maj7"
,426.100000000,"Bb_maj_min7"
,427.300000000,"Eb_maj_min7"
,428.700000000,"Ab_maj"
,434.300000000,"Bb_dim_dim7"
,440.200000000,"G_min"
,446.300000000,"A_maj_min7"
,447.500000000,"B_aug"
,449.700000000,"C_min"
,455.400000000,"G_maj"
,458.900000000,"Bb_maj"
,462.200000000,"D_maj_maj7"
,463.900000000,"G_maj"
,467.800000000,"Ab_maj_maj7"
,469.000000000,"F_min"
,470.200000000,"Eb_maj"
,472.700000000,"Ab_maj"
,475.000000000,"Eb_maj"
,478.600000000,"A_dim_min7"
,479.800000000,"G_min"
,482.200000000,"C_min"
,484.400000000,"Bb_maj"
,485.200000000,"F_maj"
,486.900000000,"G_maj_min7"
,487.700000000,"C_min"
,490.900000000,"Eb_min"
,491.600000000,"A_dim"
,492.400000000,"D_min"
,493.700000000,"Bb_min"
,494.700000000,"Bb_maj"
,497.200000000,"Bb_dim_dim7"
,498.800000000,"Bb_maj"
,501.200000000,"E_dim_min7"
,502.200000000,"Bb_dim_dim7"
,503.400000000,"C_maj_min7"
,504.500000000,"Bb_maj"
,507.100000000,"Bb_dim_dim7"
,515.900000000,"Bb_maj"
,520.100000000,"C_maj_min7"
,523.700000000,"F_maj_min7"
,527.400000000,"Bb_maj"
,529.200000000,"F_maj"
,531.000000000,"Bb_maj"
,532.700000000,"F_maj_min7"
,539.900000000,"Bb_maj"
,543.000000000,"E_dim"
,547.200000000,"F_maj_min7"
,549.800000000,"D_min_min7"
,553.600000000,"Bb_maj"
,554.600000000,"G_maj_min7"
,555.500000000,"Ab_maj_maj7"
,556.500000000,"Bb_maj_min7"
,557.300000000,"C_min_min7"
,558.200000000,"C_dim_min7"
,560.000000000,"F_min"
,561.800000000,"C_maj_min7"
,563.700000000,"A_dim"
,564.700000000,"D_maj_min7"
,565.700000000,"G_min"
,566.700000000,"C_min"
,567.500000000,"Bb_maj"
,569.600000000,"Eb_maj"
,571.400000000,"Bb_maj"
,572.200000000,"D_dim_min7"
,573.500000000,"G_maj_min7"
,574.200000000,"C_min"
,575.200000000,"G_maj_min7"
,576.000000000,"C_min"
,576.500000000,"D_min_min7"
,579.400000000,"Bb_maj"
,580.500000000,"D_maj_min7"
,581.400000000,"G_min"
,582.400000000,"C_min"
,583.300000000,"D_min_min7"
,584.800000000,"G_min"
,586.300000000,"C_min"
,587.300000000,"D_min"
,589.100000000,"G_maj_min7"
,589.900000000,"C_min"
,592.100000000,"F_min_min7"
,593.300000000,"G_min_min7"
,595.000000000,"Bb_aug"
,595.800000000,"Eb_maj"
,596.900000000,"Bb_maj_min7"
,597.600000000,"C_maj_min7"
,601.800000000,"Bb_maj"
,604.800000000,"F_maj_min7"
,607.600000000,"G_min_min7"
,608.500000000,"F_maj_min7"
,611.300000000,"G_min_min7"
,612.300000000,"Bb_min"
,613.300000000,"F_maj_maj7"
,614.200000000,"Bb_min"
,615.400000000,"F_maj"
