"10_schubert/CrossComp-0954_10_schubert_amalia_die_ruber.mp3",0.000000000,"N"
,1.600000000,"F#_maj"
,9.300000000,"Bb_maj"
,10.700000000,"B_maj"
,13.300000000,"Ab_min"
,14.800000000,"Ab_maj_min7"
,15.500000000,"C#_maj"
,17.300000000,"F#_maj_maj7"
,20.400000000,"C#_maj_min7"
,23.800000000,"G_dim"
,24.500000000,"Ab_min"
,25.700000000,"E_maj"
,27.200000000,"B_maj_maj7"
,32.500000000,"Eb_maj_min7"
,34.200000000,"Ab_min"
,34.800000000,"F#_maj"
,43.300000000,"D_maj"
,46.300000000,"Bb_maj"
,51.700000000,"F#_maj_min7"
,54.100000000,"Eb_maj_min7"
,55.200000000,"Ab_min"
,56.800000000,"Bb_maj"
,59.400000000,"Eb_maj"
,60.600000000,"A_dim_dim7"
,61.600000000,"B_maj_maj7"
,66.800000000,"E_maj"
,69.000000000,"Bb_maj"
,70.100000000,"D_maj"
,71.000000000,"Ab_maj_min7"
,72.000000000,"C#_maj_min7"
,73.100000000,"F#_maj_maj7"
,76.300000000,"A_maj_maj7"
,78.200000000,"Eb_maj_min7"
,80.800000000,"C#_min"
,81.600000000,"A_maj_min7"
,82.700000000,"C#_maj"
,83.900000000,"Ab_maj"
,85.100000000,"C#_maj_min7"
,87.400000000,"Eb_min_min7"
,89.800000000,"C#_maj_min7"
,92.000000000,"F#_maj"
,93.700000000,"C_dim_min7"
,94.500000000,"C#_maj"
,101.800000000,"F#_maj"
,104.300000000,"B_min"
,106.600000000,"G_maj_min7"
,108.300000000,"F#_min"
,112.300000000,"G_maj"
,115.100000000,"A_dim_dim7"
,118.000000000,"C#_maj"
,120.100000000,"F#_dim"
,121.200000000,"C#_maj"
,123.300000000,"Bb_min"
,126.400000000,"Eb_min"
,129.100000000,"Bb_min"
,130.300000000,"Bb_maj"
,132.700000000,"B_dim_dim7"
,133.600000000,"B_min"
,134.700000000,"C#_maj_maj7"
,136.800000000,"F#_min"
,138.200000000,"B_min"
,140.100000000,"A_aug"
,141.300000000,"D_maj_min7"
,145.400000000,"F#_min"
,147.700000000,"C#_maj_min7"
,149.300000000,"F#_maj_min7"
,150.500000000,"B_min"
,151.400000000,"F#_maj_maj7"
,152.500000000,"F#_maj_min7"
,153.900000000,"B_min"
,155.300000000,"F#_maj_maj7"
,157.100000000,"F#_min"
,158.300000000,"F#_maj"
,162.300000000,"N"
,168.600000000,"N"
"10_schubert/CrossComp-0927_10_schubert_an_den_mond_d._259.mp3",0.000000000,"N"
,0.700000000,"G_min"
,2.600000000,"D_min_min7"
,3.900000000,"G_min"
,6.600000000,"C_min_min7"
,8.100000000,"F_maj_min7"
,9.400000000,"Bb_maj"
,13.500000000,"F_maj_maj7"
,14.700000000,"G_min"
,17.200000000,"C_min"
,18.500000000,"F_maj_min7"
,19.900000000,"C_min_min7"
,21.200000000,"G_min_min7"
,24.100000000,"F_maj_maj7"
,25.300000000,"C_maj_min7"
,28.000000000,"D_min_min7"
,29.800000000,"C_maj_min7"
,32.100000000,"F_maj"
,33.500000000,"Eb_maj"
,35.300000000,"A_dim_min7"
,36.400000000,"Bb_maj"
,38.900000000,"Eb_maj_maj7"
,40.200000000,"C_min"
,41.500000000,"Bb_maj"
,44.100000000,"C_min_min7"
,45.600000000,"A_dim_min7"
,47.000000000,"Bb_maj"
,48.500000000,"B_dim_dim7"
,50.000000000,"C_min"
,51.500000000,"Bb_maj"
,52.200000000,"F_maj_min7"
,53.700000000,"G_min_min7"
,55.800000000,"C_min"
,57.600000000,"F_maj_min7"
,59.600000000,"Bb_maj_min7"
,62.000000000,"Eb_maj"
,63.400000000,"D_min_min7"
,64.200000000,"A_dim_min7"
,66.400000000,"Bb_maj"
,69.200000000,"F_maj"
,70.500000000,"G_min"
,73.000000000,"C_min_min7"
,77.000000000,"G_min_min7"
,79.800000000,"A_min_min7"
,81.200000000,"G_min"
,82.000000000,"C_maj_min7"
,83.400000000,"F_maj"
,84.800000000,"Bb_aug"
,85.400000000,"C_maj_min7"
,87.600000000,"F_maj"
,88.800000000,"Eb_maj"
,90.400000000,"C_min"
,91.600000000,"Bb_maj"
,94.100000000,"Eb_maj"
,95.600000000,"A_dim_min7"
,96.800000000,"Bb_maj"
,99.600000000,"C_min_min7"
,100.900000000,"F_maj_min7"
,102.300000000,"Bb_maj"
,103.800000000,"B_dim_dim7"
,105.200000000,"C_min"
,106.700000000,"F_maj_min7"
,108.800000000,"G_min_min7"
,110.800000000,"C_min"
,112.400000000,"F_maj_min7"
,113.700000000,"Bb_maj"
,116.600000000,"Eb_maj"
,117.300000000,"F_maj_min7"
,121.200000000,"Bb_maj"
,124.700000000,"F_maj"
