"08_mozart/CrossComp-0745_08_mozart_10_in_f_major244.mp3",0.000000000,"N"
,225.500000000,"N"
"08_mozart/CrossComp-0746_08_mozart_11_in_d_major245.mp3",0.000000000,"N"
,236.000000000,"N"
"08_mozart/CrossComp-0742_08_mozart_12_in_c_major263.mp3",0.000000000,"N"
,0.300000000,"C_maj"
,4.100000000,"F_maj"
,6.000000000,"C_maj"
,7.700000000,"G_maj_min7"
,9.700000000,"C_maj"
,11.500000000,"D_min_min7"
,12.400000000,"C_maj"
,14.300000000,"A_maj_min7"
,15.300000000,"G_maj"
,17.000000000,"C_maj"
,18.900000000,"D_min_min7"
,20.700000000,"G_maj"
,39.600000000,"A_min"
,40.400000000,"D_maj"
,41.400000000,"C_maj_maj7"
,43.300000000,"D_maj"
,45.000000000,"G_maj"
,46.900000000,"C_maj"
,48.700000000,"G_maj"
,52.400000000,"C_maj"
,53.100000000,"A_min"
,56.100000000,"G_maj"
,58.100000000,"D_maj"
,59.800000000,"G_maj"
,65.600000000,"C_maj"
,69.500000000,"F_maj"
,71.100000000,"C_maj"
,73.000000000,"G_maj_min7"
,74.800000000,"C_maj"
,76.700000000,"D_min_min7"
,77.600000000,"C_maj"
,79.400000000,"A_maj_min7"
,80.400000000,"G_maj"
,82.200000000,"C_maj"
,84.100000000,"D_min_min7"
,85.800000000,"G_maj"
,104.700000000,"A_min"
,105.500000000,"D_maj"
,106.600000000,"C_maj"
,108.300000000,"D_maj_min7"
,109.300000000,"G_maj"
,112.100000000,"C_maj"
,113.900000000,"G_maj"
,117.700000000,"A_min"
,121.400000000,"G_maj"
,123.300000000,"D_maj"
,125.100000000,"G_maj"
,131.900000000,"C_maj"
,136.000000000,"G_maj"
,139.000000000,"C_maj"
,144.100000000,"G_maj"
,151.800000000,"C_maj"
,155.500000000,"F_maj"
,157.200000000,"C_maj"
,159.100000000,"G_maj"
,160.900000000,"C_maj"
,162.800000000,"D_min_min7"
,163.800000000,"C_maj"
,165.600000000,"A_maj_min7"
,166.500000000,"G_maj"
,168.400000000,"C_maj"
,170.200000000,"D_min_min7"
,172.100000000,"G_maj"
,182.500000000,"C_maj"
,184.500000000,"G_maj"
,185.400000000,"C_maj"
,190.900000000,"D_min_min7"
,191.900000000,"G_maj"
,192.800000000,"A_min"
,193.700000000,"F_maj"
,194.700000000,"C_maj"
,198.400000000,"D_min_min7"
,200.300000000,"C_maj"
,203.900000000,"F_maj_maj7"
,205.100000000,"D_min"
,207.700000000,"C_maj"
,209.600000000,"G_maj"
,211.300000000,"F_maj_maj7"
,212.200000000,"G_maj"
,213.100000000,"C_maj"
,214.100000000,"G_maj"
,215.000000000,"C_maj"
,219.200000000,"N"
,224.600000000,"N"
"08_mozart/CrossComp-0744_08_mozart_13_in_g_major274.mp3",0.000000000,"N"
,0.300000000,"G_maj_maj7"
,9.600000000,"C_maj"
,11.500000000,"G_maj"
,14.200000000,"A_min"
,15.100000000,"G_maj"
,17.000000000,"C_maj"
,18.900000000,"G_maj"
,21.800000000,"C_maj"
,22.700000000,"B_min"
,24.500000000,"B_dim_dim7"
,27.200000000,"Bb_maj_min7"
,28.200000000,"A_maj"
,29.200000000,"D_maj"
,37.600000000,"B_maj_min7"
,38.600000000,"E_min"
,39.600000000,"A_maj_min7"
,40.500000000,"D_maj"
,41.400000000,"G_maj"
,42.600000000,"D_maj"
,45.200000000,"B_maj"
,46.100000000,"E_min"
,47.300000000,"D_maj_maj7"
,48.900000000,"G_maj"
,50.100000000,"D_maj"
,51.700000000,"G_maj"
,52.600000000,"D_maj"
,55.400000000,"G_maj"
,56.400000000,"D_maj"
,60.200000000,"G_maj_maj7"
,67.700000000,"G_maj"
,73.600000000,"A_min_min7"
,75.000000000,"G_maj"
,76.800000000,"C_maj"
,78.600000000,"G_maj"
,81.400000000,"A_min_min7"
,81.900000000,"C#_dim"
,82.400000000,"B_min"
,84.200000000,"B_dim_dim7"
,86.900000000,"Bb_maj_min7"
,87.900000000,"A_maj"
,90.200000000,"D_maj_maj7"
,97.400000000,"B_maj_min7"
,98.300000000,"E_min"
,99.300000000,"A_maj_min7"
,100.200000000,"D_maj"
,101.200000000,"G_maj"
,102.100000000,"D_maj"
,104.900000000,"B_maj"
,105.900000000,"E_min"
,107.100000000,"D_maj"
,108.700000000,"G_maj"
,109.600000000,"D_maj"
,111.400000000,"G_maj"
,112.400000000,"D_maj"
,115.200000000,"G_maj"
,116.200000000,"D_maj"
,122.000000000,"A_maj"
,123.700000000,"G_maj_maj7"
,126.400000000,"A_maj_min7"
,127.600000000,"D_maj_maj7"
,128.400000000,"G_maj_maj7"
,130.300000000,"A_maj_min7"
,131.300000000,"D_maj_min7"
,132.300000000,"G_maj"
,135.000000000,"D_maj_min7"
,136.900000000,"E_min"
,138.700000000,"B_maj_min7"
,140.500000000,"E_min"
,142.300000000,"G_maj_min7"
,144.100000000,"C_maj"
,146.000000000,"G_maj"
,147.800000000,"C_maj"
,148.700000000,"E_min_min7"
,150.100000000,"A_min_min7"
,153.200000000,"A_maj_min7"
,155.200000000,"D_maj"
,158.900000000,"G_maj_maj7"
,164.400000000,"D_maj_min7"
,166.200000000,"G_maj"
,168.200000000,"C_maj"
,169.700000000,"G_maj"
,172.700000000,"A_min_min7"
,173.700000000,"D_maj"
,174.900000000,"G_min"
,178.300000000,"Eb_maj"
,179.200000000,"D_maj_min7"
,182.900000000,"G_maj_maj7"
,188.500000000,"E_maj_min7"
,189.600000000,"A_min"
,190.500000000,"D_maj_min7"
,191.400000000,"G_maj"
,192.400000000,"C_maj"
,193.400000000,"G_maj"
,196.100000000,"E_maj"
,197.000000000,"A_min"
,198.100000000,"G_maj"
,202.600000000,"C_maj"
,203.500000000,"G_maj"
,206.300000000,"C_maj"
,207.300000000,"G_maj"
,221.000000000,"N"
,221.000000000,"N"
"08_mozart/CrossComp-0735_08_mozart_14_in_c_major278.mp3",0.000000000,"N"
,234.200000000,"N"
